Hhold.ID,Interview.Date,Fish.Date,KG.Catch,Total.Profit
AM10,10/4/2018,10/3/2018,1,900
AM06,10/4/2018,10/3/2018,1,540
AM06,10/4/2018,10/3/2018,1,540
KB05,10/4/2018,10/3/2018,1,810
KB05,10/4/2018,10/3/2018,1,810
AM19,10/4/2018,10/3/2018,1.5,720
AM19,10/4/2018,10/3/2018,1.5,720
AM08,10/4/2018,10/3/2018,1,630
AM08,10/4/2018,10/3/2018,1,630
AM05,10/4/2018,10/3/2018,1,720
AM05,10/4/2018,10/3/2018,1,720
AM23,10/4/2018,10/3/2018,1.5,900
AM23,10/4/2018,10/3/2018,1.5,900
KB03,10/4/2018,10/3/2018,1,630
KB03,10/4/2018,10/3/2018,1,630
AM05,10/6/2018,10/3/2018,1,540
AM05,10/6/2018,10/3/2018,1,540
AM10,10/6/2018,10/3/2018,1,810
AM10,10/6/2018,10/3/2018,1,810
KB06,10/6/2018,10/3/2018,1,440
AM13,10/6/2018,10/3/2018,1,720
AM13,10/6/2018,10/3/2018,1,720
AM07,10/6/2018,10/3/2018,1,600
AM01,10/6/2018,10/3/2018,1,540
AM01,10/6/2018,10/3/2018,1,540
CH05,10/9/2018,10/3/2018,0.6,200
CH05,10/9/2018,10/3/2018,0.6,200
KB03,10/4/2018,10/4/2018,1,540
KB03,10/4/2018,10/4/2018,1,540
AM05,10/6/2018,10/4/2018,0.5,350
AM05,10/6/2018,10/4/2018,0.5,350
AM10,10/6/2018,10/4/2018,1,900
AM10,10/6/2018,10/4/2018,1,900
KB06,10/6/2018,10/4/2018,1,440
AM13,10/6/2018,10/4/2018,1,810
AM13,10/6/2018,10/4/2018,1,810
AM07,10/6/2018,10/4/2018,1,900
AM01,10/6/2018,10/4/2018,1.5,1080
AM01,10/6/2018,10/4/2018,1.5,1080
AM11,10/7/2018,10/4/2018,1,540
AM11,10/7/2018,10/4/2018,1,540
AM11,10/7/2018,10/4/2018,1,540
AM11,10/7/2018,10/4/2018,1,540
CB21,10/7/2018,10/4/2018,2,250
AM12,10/7/2018,10/4/2018,0.7,410
AM12,10/7/2018,10/4/2018,0.7,410
CB01,10/7/2018,10/4/2018,0.8,50
CB01,10/7/2018,10/4/2018,0.8,150
AM05,10/6/2018,10/5/2018,1,630
AM05,10/6/2018,10/5/2018,1,630
AM10,10/6/2018,10/5/2018,1,630
AM10,10/6/2018,10/5/2018,1,630
KB06,10/6/2018,10/5/2018,1,430
AM13,10/6/2018,10/5/2018,1.5,1100
AM13,10/6/2018,10/5/2018,1.5,1100
AM07,10/6/2018,10/5/2018,0.8,430
AM01,10/6/2018,10/5/2018,1,540
AM01,10/6/2018,10/5/2018,1,540
AM11,10/7/2018,10/5/2018,1,630
AM11,10/7/2018,10/5/2018,1,630
AM11,10/7/2018,10/5/2018,1.5,1350
AM11,10/7/2018,10/5/2018,1.5,1350
CB21,10/7/2018,10/5/2018,1.5,200
AM12,10/7/2018,10/5/2018,0.5,270
AM12,10/7/2018,10/5/2018,0.5,270
CB01,10/7/2018,10/5/2018,0.6,30
CB01,10/7/2018,10/5/2018,0.6,120
AM02,10/7/2018,10/5/2018,1,540
AM20,10/8/2018,10/5/2018,1,590
AM20,10/8/2018,10/5/2018,1,590
KB02,10/8/2018,10/5/2018,1.5,1100
KB02,10/8/2018,10/5/2018,1.5,1100
CH15,10/11/2018,10/5/2018,2.5,770
CH23,10/8/2018,10/5/2018,3,340
CH23,10/8/2018,10/5/2018,3,330
CH23,10/8/2018,10/5/2018,3,330
AM11,10/7/2018,10/6/2018,1,540
AM11,10/7/2018,10/6/2018,1,540
AM11,10/7/2018,10/6/2018,1.5,1170
AM11,10/7/2018,10/6/2018,1.5,1170
CB21,10/7/2018,10/6/2018,1,150
AM12,10/7/2018,10/6/2018,1,450
AM12,10/7/2018,10/6/2018,1,450
CB01,10/7/2018,10/6/2018,0.5,20
CB01,10/7/2018,10/6/2018,0.5,80
AM02,10/7/2018,10/6/2018,1,500
AM20,10/8/2018,10/6/2018,1,540
AM20,10/8/2018,10/6/2018,1,540
KB02,10/8/2018,10/6/2018,1,540
KB02,10/8/2018,10/6/2018,1,540
CH15,10/11/2018,10/6/2018,2.5,720
CH23,10/8/2018,10/6/2018,2,320
CH23,10/8/2018,10/6/2018,2,200
CH23,10/8/2018,10/6/2018,2,200
CH05,10/9/2018,10/6/2018,1,320
CH05,10/9/2018,10/6/2018,1,320
AM05,10/9/2018,10/6/2018,0.5,300
AM05,10/9/2018,10/6/2018,0.5,300
KB08,10/9/2018,10/6/2018,1,500
KB08,10/9/2018,10/6/2018,1,500
AM14,10/9/2018,10/6/2018,1,540
KB01,10/9/2018,10/6/2018,1,590
KB01,10/9/2018,10/6/2018,1,590
KB07,10/9/2018,10/6/2018,1,540
KB07,10/9/2018,10/6/2018,1,540
CH38,10/9/2018,10/6/2018,1.5,1080
CH38,10/9/2018,10/6/2018,1.5,1170
CH38,10/9/2018,10/6/2018,1.5,1170
CH28,10/9/2018,10/6/2018,2,810
CH28,10/9/2018,10/6/2018,2,810
KB07,10/9/2018,10/6/2018,2,720
CB14,10/15/2018,10/6/2018,0.8,270
CB14,10/15/2018,10/6/2018,0.8,270
AM20,10/8/2018,10/7/2018,1,360
AM20,10/8/2018,10/7/2018,1,360
KB02,10/8/2018,10/7/2018,1,450
KB02,10/8/2018,10/7/2018,1,450
CH15,10/11/2018,10/7/2018,2,630
CH23,10/8/2018,10/7/2018,1.5,230
CH23,10/8/2018,10/7/2018,1.5,200
CH23,10/8/2018,10/7/2018,1.5,200
AM05,10/9/2018,10/7/2018,1,630
AM05,10/9/2018,10/7/2018,1,630
KB08,10/9/2018,10/7/2018,0.5,300
KB08,10/9/2018,10/7/2018,0.5,300
AM14,10/9/2018,10/7/2018,1,540
KB01,10/9/2018,10/7/2018,1,450
KB01,10/9/2018,10/7/2018,1,450
KB07,10/9/2018,10/7/2018,1,540
KB07,10/9/2018,10/7/2018,1,540
CH38,10/9/2018,10/7/2018,1,630
CH38,10/9/2018,10/7/2018,1.5,1080
CH38,10/9/2018,10/7/2018,1.5,1080
CH28,10/9/2018,10/7/2018,1.5,630
CH28,10/9/2018,10/7/2018,1.5,630
KB07,10/9/2018,10/7/2018,0.25,0
CB14,10/15/2018,10/7/2018,0.7,230
CB14,10/15/2018,10/7/2018,0.7,230
NY22,10/11/2018,10/7/2018,0.5,350
AM04,10/10/2018,10/7/2018,1,450
AM16,10/10/2018,10/7/2018,1,720
AM16,10/10/2018,10/7/2018,1,720
AM09,10/10/2018,10/7/2018,1,630
AM09,10/10/2018,10/7/2018,1,630
CB19,10/10/2018,10/7/2018,1.5,50
CB19,10/10/2018,10/7/2018,1.5,400
AM05,10/9/2018,10/8/2018,1,540
AM05,10/9/2018,10/8/2018,1,540
KB08,10/9/2018,10/8/2018,0.5,360
KB08,10/9/2018,10/8/2018,0.5,360
AM14,10/9/2018,10/8/2018,1,630
KB01,10/9/2018,10/8/2018,1,540
KB01,10/9/2018,10/8/2018,1,540
KB07,10/9/2018,10/8/2018,1,450
KB07,10/9/2018,10/8/2018,1,450
CH38,10/9/2018,10/8/2018,1.5,1350
CH38,10/9/2018,10/8/2018,1.5,1170
CH38,10/9/2018,10/8/2018,1.5,1170
CH28,10/9/2018,10/8/2018,3,1000
CH28,10/9/2018,10/8/2018,3,1000
KB07,10/9/2018,10/8/2018,1.5,450
CH05,10/9/2018,10/8/2018,1.5,540
CH05,10/9/2018,10/8/2018,1.5,540
CB14,10/15/2018,10/8/2018,1,360
CB14,10/15/2018,10/8/2018,1,360
AM04,10/10/2018,10/8/2018,1,630
AM16,10/10/2018,10/8/2018,1.5,900
AM16,10/10/2018,10/8/2018,1.5,900
AM09,10/10/2018,10/8/2018,2,1530
AM09,10/10/2018,10/8/2018,2,1530
CB19,10/10/2018,10/8/2018,2,50
CB19,10/10/2018,10/8/2018,2,500
NY26,10/11/2018,10/8/2018,0.5,320
KB05,10/11/2018,10/8/2018,1,360
KB05,10/11/2018,10/8/2018,1,360
KB12,10/11/2018,10/8/2018,1,410
KB12,10/11/2018,10/8/2018,1,410
AM04,10/10/2018,10/9/2018,1,540
AM16,10/10/2018,10/9/2018,1,630
AM16,10/10/2018,10/9/2018,1,630
AM09,10/10/2018,10/9/2018,1,720
AM09,10/10/2018,10/9/2018,1,720
CB19,10/10/2018,10/9/2018,0.3,0
CB19,10/10/2018,10/9/2018,0.3,0
NY26,10/11/2018,10/9/2018,0.5,320
KB05,10/11/2018,10/9/2018,1,360
KB05,10/11/2018,10/9/2018,1,360
KB12,10/11/2018,10/9/2018,1,360
KB12,10/11/2018,10/9/2018,1,360
CB15,10/15/2018,10/9/2018,1.5,450
CB15,10/15/2018,10/9/2018,1.5,450
CH04,10/22/2018,10/9/2018,2,630
NY26,10/11/2018,10/10/2018,0.5,270
KB05,10/11/2018,10/10/2018,1,450
KB05,10/11/2018,10/10/2018,1,450
KB12,10/11/2018,10/10/2018,1,360
KB12,10/11/2018,10/10/2018,1,360
NY22,10/11/2018,10/10/2018,1,450
CB15,10/15/2018,10/10/2018,0.7,260
CB15,10/15/2018,10/10/2018,0.7,260
CH25,10/22/2018,10/10/2018,0,0
AM05,10/13/2018,10/10/2018,1,680
AM05,10/13/2018,10/10/2018,1,680
AM08,10/13/2018,10/10/2018,1,450
AM08,10/13/2018,10/10/2018,1,450
AM19,10/13/2018,10/10/2018,1,360
AM19,10/13/2018,10/10/2018,1,360
KB03,10/13/2018,10/10/2018,1,410
KB03,10/13/2018,10/10/2018,1,410
AM05,10/14/2018,10/10/2018,1,270
AM05,10/14/2018,10/10/2018,1,270
AM23,10/13/2018,10/10/2018,1.5,1080
AM23,10/13/2018,10/10/2018,1.5,1080
AM10,10/13/2018,10/10/2018,1.5,900
AM10,10/13/2018,10/10/2018,1.5,900
NY22,10/11/2018,10/11/2018,0.5,300
CB15,10/15/2018,10/11/2018,1,360
CB15,10/15/2018,10/11/2018,1,360
AM05,10/13/2018,10/11/2018,1,630
AM05,10/13/2018,10/11/2018,1,630
AM08,10/13/2018,10/11/2018,1,630
AM08,10/13/2018,10/11/2018,1,630
AM19,10/13/2018,10/11/2018,1,500
AM19,10/13/2018,10/11/2018,1,500
KB03,10/13/2018,10/11/2018,1,450
KB03,10/13/2018,10/11/2018,1,450
AM05,10/14/2018,10/11/2018,1,450
AM05,10/14/2018,10/11/2018,1,450
AM23,10/13/2018,10/11/2018,1.5,1530
AM23,10/13/2018,10/11/2018,1.5,1530
AM10,10/13/2018,10/11/2018,2,1350
AM10,10/13/2018,10/11/2018,2,1350
AM01,10/14/2018,10/11/2018,1,450
AM01,10/14/2018,10/11/2018,1,450
AM07,10/15/2018,10/11/2018,2,750
AM05,10/13/2018,10/12/2018,1,540
AM05,10/13/2018,10/12/2018,1,540
AM08,10/13/2018,10/12/2018,1,540
AM08,10/13/2018,10/12/2018,1,540
AM19,10/13/2018,10/12/2018,1,450
AM19,10/13/2018,10/12/2018,1,450
KB03,10/13/2018,10/12/2018,1,450
KB03,10/13/2018,10/12/2018,1,450
AM23,10/13/2018,10/12/2018,1.5,1170
AM23,10/13/2018,10/12/2018,1.5,1170
AM10,10/13/2018,10/12/2018,1.5,900
AM10,10/13/2018,10/12/2018,1.5,900
AM01,10/14/2018,10/12/2018,1,540
AM01,10/14/2018,10/12/2018,1,540
AM07,10/15/2018,10/12/2018,1.5,710
KB02,10/15/2018,10/12/2018,0.5,320
KB02,10/15/2018,10/12/2018,0.5,320
AM13,10/15/2018,10/12/2018,1,450
AM13,10/15/2018,10/12/2018,1,450
KB03,10/15/2018,10/12/2018,1,260
CH18,10/15/2018,10/12/2018,1,360
CH18,10/15/2018,10/12/2018,1,360
AM06,10/15/2018,10/12/2018,2,700
AM06,10/15/2018,10/12/2018,2,700
KB07,10/15/2018,10/12/2018,2,630
KB07,10/15/2018,10/12/2018,2,630
CB22,10/15/2018,10/12/2018,0.8,270
CB22,10/15/2018,10/12/2018,0.8,270
AM05,10/14/2018,10/13/2018,1,360
AM05,10/14/2018,10/13/2018,1,360
AM01,10/14/2018,10/13/2018,1,450
AM01,10/14/2018,10/13/2018,1,450
KB02,10/15/2018,10/13/2018,0.5,300
KB02,10/15/2018,10/13/2018,0.5,300
AM13,10/15/2018,10/13/2018,1,900
AM13,10/15/2018,10/13/2018,1,900
KB03,10/15/2018,10/13/2018,1,310
CH18,10/15/2018,10/13/2018,0.8,270
CH18,10/15/2018,10/13/2018,0.8,270
AM06,10/15/2018,10/13/2018,1,810
AM06,10/15/2018,10/13/2018,1,810
KB07,10/15/2018,10/13/2018,0.8,320
KB07,10/15/2018,10/13/2018,0.8,320
CB22,10/15/2018,10/13/2018,1.5,450
CB22,10/15/2018,10/13/2018,1.5,450
DP01,10/16/2018,10/13/2018,1,450
DP01,10/16/2018,10/13/2018,1,450
KB02,10/15/2018,10/14/2018,1,540
KB02,10/15/2018,10/14/2018,1,540
AM13,10/15/2018,10/14/2018,1,540
AM13,10/15/2018,10/14/2018,1,540
KB03,10/15/2018,10/14/2018,1,260
CH18,10/15/2018,10/14/2018,1.5,450
CH18,10/15/2018,10/14/2018,1.5,450
AM06,10/15/2018,10/14/2018,1,540
AM06,10/15/2018,10/14/2018,1,540
AM07,10/15/2018,10/14/2018,1.5,700
KB07,10/15/2018,10/14/2018,1.5,450
KB07,10/15/2018,10/14/2018,1.5,450
CB22,10/15/2018,10/14/2018,2.5,720
CB22,10/15/2018,10/14/2018,2.5,720
DP01,10/16/2018,10/14/2018,1,540
DP01,10/16/2018,10/14/2018,1,540
AM12,10/17/2018,10/14/2018,0.5,200
AM12,10/17/2018,10/14/2018,0.5,200
AM10,10/18/2018,10/14/2018,0.5,200
AM10,10/18/2018,10/14/2018,0.5,200
KB07,10/17/2018,10/14/2018,0.5,270
KB07,10/17/2018,10/14/2018,0.5,270
NY03,10/16/2018,10/14/2018,1,250
AM11,10/17/2018,10/14/2018,1,450
AM11,10/17/2018,10/14/2018,1,540
AM11,10/17/2018,10/14/2018,1,450
AM11,10/17/2018,10/14/2018,1,540
NY20,10/16/2018,10/14/2018,0.7,400
CB10,10/23/2018,10/14/2018,0.7,150
CH04,10/23/2018,10/14/2018,0.9,200
DP01,10/16/2018,10/15/2018,1,450
DP01,10/16/2018,10/15/2018,1,450
AM12,10/17/2018,10/15/2018,0.5,250
AM12,10/17/2018,10/15/2018,0.5,250
AM10,10/18/2018,10/15/2018,0.5,250
AM10,10/18/2018,10/15/2018,0.5,250
KB07,10/17/2018,10/15/2018,1,450
KB07,10/17/2018,10/15/2018,1,450
NY03,10/16/2018,10/15/2018,1,250
AM11,10/17/2018,10/15/2018,1,630
AM11,10/17/2018,10/15/2018,1,450
AM11,10/17/2018,10/15/2018,1,630
AM11,10/17/2018,10/15/2018,1,450
NY20,10/16/2018,10/15/2018,0.5,300
CB10,10/23/2018,10/15/2018,0.4,90
CH04,10/23/2018,10/15/2018,0.8,170
AM02,10/18/2018,10/15/2018,1,680
AM20,10/18/2018,10/15/2018,1,450
AM20,10/18/2018,10/15/2018,1,450
AM06,10/17/2018,10/15/2018,2,530
AM12,10/17/2018,10/16/2018,0.5,270
AM12,10/17/2018,10/16/2018,0.5,270
AM10,10/18/2018,10/16/2018,0.5,270
AM10,10/18/2018,10/16/2018,0.5,270
KB07,10/17/2018,10/16/2018,1,500
KB07,10/17/2018,10/16/2018,1,500
NY03,10/16/2018,10/16/2018,1,200
AM11,10/17/2018,10/16/2018,1,810
AM11,10/17/2018,10/16/2018,1,540
AM11,10/17/2018,10/16/2018,1,810
AM11,10/17/2018,10/16/2018,1,540
NY20,10/16/2018,10/16/2018,0.8,400
CB10,10/23/2018,10/16/2018,0.5,120
CH04,10/23/2018,10/16/2018,0.8,180
AM02,10/18/2018,10/16/2018,1,720
AM20,10/18/2018,10/16/2018,1,630
AM20,10/18/2018,10/16/2018,1,630
AM06,10/17/2018,10/16/2018,1,450
NY19,10/19/2018,10/16/2018,0.5,300
NY25,10/19/2018,10/16/2018,1,200
CH06,10/19/2018,10/16/2018,0.4,100
AM02,10/18/2018,10/17/2018,1,450
AM20,10/18/2018,10/17/2018,1,450
AM20,10/18/2018,10/17/2018,1,450
AM06,10/17/2018,10/17/2018,1,360
CH25,10/22/2018,10/17/2018,2.5,1350
NY19,10/19/2018,10/17/2018,1,400
NY25,10/19/2018,10/17/2018,1,300
CH04,10/22/2018,10/17/2018,1.5,500
CH06,10/19/2018,10/17/2018,0.6,150
AM16,10/20/2018,10/17/2018,0.5,360
AM16,10/20/2018,10/17/2018,0.5,360
KB01,10/20/2018,10/17/2018,0.5,270
KB01,10/20/2018,10/17/2018,0.5,270
AM05,10/21/2018,10/17/2018,0.5,300
AM05,10/21/2018,10/17/2018,0.5,300
NY18,10/19/2018,10/17/2018,1,450
AM08,10/20/2018,10/17/2018,1,630
AM08,10/20/2018,10/17/2018,1,630
CH38,10/20/2018,10/17/2018,1,900
CH38,10/20/2018,10/17/2018,1,720
CH38,10/20/2018,10/17/2018,1,720
CB20,10/21/2018,10/17/2018,2,540
CH25,10/22/2018,10/18/2018,3.5,1800
NY19,10/19/2018,10/18/2018,0.5,300
NY25,10/19/2018,10/18/2018,1,250
CH06,10/19/2018,10/18/2018,0.5,120
AM16,10/20/2018,10/18/2018,0.5,270
AM16,10/20/2018,10/18/2018,0.5,270
KB01,10/20/2018,10/18/2018,0.5,270
KB01,10/20/2018,10/18/2018,0.5,270
NY18,10/19/2018,10/18/2018,1,540
AM08,10/20/2018,10/18/2018,1,810
AM08,10/20/2018,10/18/2018,1,810
CH38,10/20/2018,10/18/2018,1,630
CH38,10/20/2018,10/18/2018,1.5,1080
CH38,10/20/2018,10/18/2018,1.5,1080
AM14,10/21/2018,10/18/2018,0.5,270
AM13,10/22/2018,10/18/2018,1,540
AM13,10/22/2018,10/18/2018,1,540
AM23,10/21/2018,10/18/2018,1,720
AM23,10/21/2018,10/18/2018,1,720
AM05,10/21/2018,10/18/2018,1,350
AM05,10/21/2018,10/18/2018,1,350
KB07,10/25/2018,10/18/2018,1,270
CB09,10/21/2018,10/18/2018,1.5,450
AM16,10/20/2018,10/19/2018,1,720
AM16,10/20/2018,10/19/2018,1,720
KB01,10/20/2018,10/19/2018,1,630
KB01,10/20/2018,10/19/2018,1,630
NY18,10/19/2018,10/19/2018,1,450
AM08,10/20/2018,10/19/2018,1,810
AM08,10/20/2018,10/19/2018,1,810
CH38,10/20/2018,10/19/2018,1,680
CH38,10/20/2018,10/19/2018,1,540
CH38,10/20/2018,10/19/2018,1,540
AM05,10/21/2018,10/19/2018,1,510
AM05,10/21/2018,10/19/2018,1,510
AM14,10/21/2018,10/19/2018,1,540
AM13,10/22/2018,10/19/2018,1,520
AM13,10/22/2018,10/19/2018,1,520
AM23,10/21/2018,10/19/2018,1.5,1100
AM23,10/21/2018,10/19/2018,1.5,1100
AM05,10/21/2018,10/19/2018,1.5,950
AM05,10/21/2018,10/19/2018,1.5,950
KB07,10/25/2018,10/19/2018,0.8,180
CB09,10/21/2018,10/19/2018,2,540
CB20,10/21/2018,10/19/2018,2,450
AM19,10/22/2018,10/19/2018,1,540
AM19,10/22/2018,10/19/2018,1,540
AM01,10/22/2018,10/19/2018,1,810
AM01,10/22/2018,10/19/2018,1,810
KB05,10/22/2018,10/19/2018,1,450
KB05,10/22/2018,10/19/2018,1,450
AM09,10/22/2018,10/19/2018,1,450
AM09,10/22/2018,10/19/2018,1,450
AM05,10/22/2018,10/19/2018,1.5,500
KB12,10/23/2018,10/19/2018,0.7,350
KB12,10/23/2018,10/19/2018,0.7,350
CB06,10/23/2018,10/19/2018,0.9,100
AM05,10/21/2018,10/20/2018,0.5,360
AM05,10/21/2018,10/20/2018,0.5,360
AM14,10/21/2018,10/20/2018,1,450
AM23,10/21/2018,10/20/2018,1,810
AM23,10/21/2018,10/20/2018,1,810
AM05,10/21/2018,10/20/2018,2,1130
AM05,10/21/2018,10/20/2018,2,1130
KB07,10/25/2018,10/20/2018,1,270
CB09,10/21/2018,10/20/2018,0.5,180
CB20,10/21/2018,10/20/2018,2.5,720
AM19,10/22/2018,10/20/2018,0.5,300
AM19,10/22/2018,10/20/2018,0.5,300
AM01,10/22/2018,10/20/2018,1,720
AM01,10/22/2018,10/20/2018,1,720
KB05,10/22/2018,10/20/2018,1,810
KB05,10/22/2018,10/20/2018,1,810
AM09,10/22/2018,10/20/2018,1,720
AM09,10/22/2018,10/20/2018,1,720
AM05,10/22/2018,10/20/2018,2,500
KB12,10/23/2018,10/20/2018,0.5,400
KB12,10/23/2018,10/20/2018,0.5,400
CB06,10/23/2018,10/20/2018,1.25,150
CB21,10/23/2018,10/20/2018,0,0
CB04,10/23/2018,10/20/2018,0.5,120
NY22,10/26/2018,10/20/2018,1,500
CH04,10/23/2018,10/20/2018,0.7,180
CH04,10/23/2018,10/20/2018,0.7,180
CB01,10/24/2018,10/20/2018,0.8,200
AM19,10/22/2018,10/21/2018,1,450
AM19,10/22/2018,10/21/2018,1,450
AM13,10/22/2018,10/21/2018,1,450
AM13,10/22/2018,10/21/2018,1,450
AM01,10/22/2018,10/21/2018,1,810
AM01,10/22/2018,10/21/2018,1,810
KB05,10/22/2018,10/21/2018,1,450
KB05,10/22/2018,10/21/2018,1,450
AM09,10/22/2018,10/21/2018,2,1530
AM09,10/22/2018,10/21/2018,2,1530
AM05,10/22/2018,10/21/2018,1.5,350
CH04,10/22/2018,10/21/2018,1.25,410
KB12,10/23/2018,10/21/2018,0.5,200
KB12,10/23/2018,10/21/2018,0.5,200
CB06,10/23/2018,10/21/2018,1,110
CB21,10/23/2018,10/21/2018,0,0
CB04,10/23/2018,10/21/2018,0.25,80
CH04,10/23/2018,10/21/2018,0.8,230
CH04,10/23/2018,10/21/2018,0.8,230
CB01,10/24/2018,10/21/2018,0.5,150
CB01,10/24/2018,10/21/2018,0,0
CH28,10/24/2018,10/21/2018,0.5,0
CH28,10/24/2018,10/21/2018,0.5,0
CB19,10/24/2018,10/21/2018,1,50
CB19,10/24/2018,10/21/2018,1,300
CB21,10/23/2018,10/22/2018,5,500
CB04,10/23/2018,10/22/2018,0,0
CH04,10/23/2018,10/22/2018,1,270
CH04,10/23/2018,10/22/2018,1,270
CB01,10/24/2018,10/22/2018,0.4,100
CB01,10/24/2018,10/22/2018,0,0
CH28,10/24/2018,10/22/2018,0.8,270
CH28,10/24/2018,10/22/2018,0.8,270
CB19,10/24/2018,10/22/2018,1,50
CB19,10/24/2018,10/22/2018,1,250
CB11,10/4/2018,10/22/2018,0.5,230
CB11,10/4/2018,10/22/2018,0.5,230
AM10,10/25/2018,10/22/2018,1,630
AM10,10/25/2018,10/22/2018,1,630
AM11,10/25/2018,10/22/2018,1,500
AM11,10/25/2018,10/22/2018,1,500
AM12,10/25/2018,10/22/2018,1,210
AM11,10/25/2018,10/22/2018,1,630
CH32,10/26/2018,10/22/2018,1.8,580
CB01,10/24/2018,10/23/2018,0.8,100
CH28,10/24/2018,10/23/2018,0.5,180
CH28,10/24/2018,10/23/2018,0.5,180
CB19,10/24/2018,10/23/2018,1.5,260
CB19,10/24/2018,10/23/2018,1.5,190
CB11,10/4/2018,10/23/2018,1,360
CB11,10/4/2018,10/23/2018,1,360
AM10,10/25/2018,10/23/2018,0.5,270
AM10,10/25/2018,10/23/2018,0.5,270
NY22,10/26/2018,10/23/2018,1,550
AM11,10/25/2018,10/23/2018,1,540
AM11,10/25/2018,10/23/2018,1,540
AM12,10/25/2018,10/23/2018,1,270
AM11,10/25/2018,10/23/2018,1.5,1000
CH32,10/26/2018,10/23/2018,2.5,760
CH23,10/26/2018,10/23/2018,0.5,50
NY26,10/26/2018,10/23/2018,1,400
CH28,10/28/2018,10/23/2018,0.2,30
CH15,10/30/2018,10/24/2018,1.5,0
AM10,10/25/2018,10/24/2018,1,540
AM10,10/25/2018,10/24/2018,1,540
NY22,10/26/2018,10/24/2018,1,450
AM11,10/25/2018,10/24/2018,1,450
AM11,10/25/2018,10/24/2018,1,450
AM12,10/25/2018,10/24/2018,1,300
AM11,10/25/2018,10/24/2018,1,450
CH32,10/26/2018,10/24/2018,2,660
CH23,10/26/2018,10/24/2018,1,140
NY26,10/26/2018,10/24/2018,1,400
CH28,10/28/2018,10/24/2018,0.5,140
CH15,10/30/2018,10/24/2018,0,0
AM06,10/27/2018,10/24/2018,1,810
AM06,10/27/2018,10/24/2018,1,810
AM07,10/27/2018,10/24/2018,1,610
AM20,10/27/2018,10/24/2018,1,720
AM20,10/27/2018,10/24/2018,1,720
AM16,10/27/2018,10/24/2018,1,900
AM16,10/27/2018,10/24/2018,1,900
KB07,10/27/2018,10/24/2018,1.25,410
KB07,10/27/2018,10/24/2018,1.25,410
CH23,10/28/2018,10/24/2018,0.8,200
CH23,10/26/2018,10/25/2018,1.25,210
NY26,10/26/2018,10/25/2018,0.5,200
CH15,10/30/2018,10/25/2018,1.25,320
AM06,10/27/2018,10/25/2018,1,810
AM06,10/27/2018,10/25/2018,1,810
AM07,10/27/2018,10/25/2018,1,430
AM20,10/27/2018,10/25/2018,1,810
AM20,10/27/2018,10/25/2018,1,810
AM16,10/27/2018,10/25/2018,1,720
AM16,10/27/2018,10/25/2018,1,720
KB07,10/27/2018,10/25/2018,1.5,540
KB07,10/27/2018,10/25/2018,1.5,540
NY03,10/30/2018,10/25/2018,1,290
AM10,10/27/2018,10/25/2018,1.5,810
AM10,10/27/2018,10/25/2018,1.5,810
CH06,10/28/2018,10/25/2018,2,600
AM06,10/27/2018,10/26/2018,1,540
AM06,10/27/2018,10/26/2018,1,540
AM07,10/27/2018,10/26/2018,1,520
AM20,10/27/2018,10/26/2018,1,720
AM20,10/27/2018,10/26/2018,1,720
AM16,10/27/2018,10/26/2018,1.5,1350
AM16,10/27/2018,10/26/2018,1.5,1350
KB07,10/27/2018,10/26/2018,2,630
KB07,10/27/2018,10/26/2018,2,630
AM10,10/27/2018,10/26/2018,1.5,1100
AM10,10/27/2018,10/26/2018,1.5,1100
CH06,10/28/2018,10/26/2018,2,500
CH23,10/28/2018,10/26/2018,0.9,270
AM01,10/29/2018,10/26/2018,1,630
AM01,10/29/2018,10/26/2018,1,630
AM14,10/29/2018,10/26/2018,1,540
AM23,10/29/2018,10/26/2018,1,540
AM23,10/29/2018,10/26/2018,1,540
CH18,10/30/2018,10/26/2018,1.5,450
CH18,10/30/2018,10/26/2018,1.5,450
CB16,10/30/2018,10/26/2018,3,640
AM10,10/27/2018,10/27/2018,1,540
AM10,10/27/2018,10/27/2018,1,540
CH06,10/28/2018,10/27/2018,0,0
CH28,10/28/2018,10/27/2018,1,270
CH23,10/28/2018,10/27/2018,1.25,360
AM01,10/29/2018,10/27/2018,1,630
AM01,10/29/2018,10/27/2018,1,630
AM14,10/29/2018,10/27/2018,1,450
AM23,10/29/2018,10/27/2018,1.5,1100
AM23,10/29/2018,10/27/2018,1.5,1100
CB16,10/30/2018,10/27/2018,1.5,600
CB09,10/1/2018,10/27/2018,3,700
NY20,10/30/2018,10/27/2018,0.5,350
CH38,10/29/2018,10/27/2018,1,450
CH38,10/29/2018,10/27/2018,1,450
CH38,10/29/2018,10/27/2018,1.5,900
AM01,10/29/2018,10/28/2018,0.5,300
AM01,10/29/2018,10/28/2018,0.5,300
AM14,10/29/2018,10/28/2018,1,630
CH38,10/29/2018,10/28/2018,1,540
CH38,10/29/2018,10/28/2018,1,540
AM23,10/29/2018,10/28/2018,1.5,810
AM23,10/29/2018,10/28/2018,1.5,810
CH18,10/30/2018,10/28/2018,1,150
CB16,10/30/2018,10/28/2018,1.5,510
NY20,10/30/2018,10/28/2018,1,540
CH38,10/29/2018,10/28/2018,1,450
CH38,10/29/2018,10/28/2018,1,450
NY03,10/30/2018,10/28/2018,0.7,250
